"EmployeeSaleID";"Time_TimeID";"Employee_EmployeeID";"TotalSale";"Commission"
8070;869;8;937.94;112.55
8071;869;9;704.77;126.86
8072;869;10;1774.51;124.22
8073;869;11;548.16;27.41
8074;869;12;416.16;29.13
8075;870;1;611.08;116.11
8076;870;2;297.67;23.81
8077;870;3;646.15;45.23
8078;870;4;410.3;36.93
8079;870;6;1105.25;44.21
8080;870;7;335.23;67.05
8081;870;8;720.02;86.4
8082;870;9;650.69;117.12
8083;870;10;792.32;55.46
8084;870;11;510.28;25.51
8085;870;12;1042.3;72.96
8086;871;1;2020.17;383.83
8087;871;2;1406.95;112.56
8088;871;3;3266.53;228.66
8089;871;6;2734.16;109.37
8090;872;1;107.01;20.33
8091;872;2;613.26;49.06
8092;872;3;619.76;43.38
8093;872;4;354.59;31.91
8094;872;6;176.6;7.06
8095;872;7;1579.0;315.8
8096;872;8;446.57;53.59
8097;872;9;490.83;88.35
8098;872;10;78.68;5.51
8099;872;11;1301.81;65.09
8100;872;12;2117.66;148.24
8101;873;1;629.85;119.67
8102;873;2;1130.37;90.43
8103;873;3;1684.8;117.94
8104;873;4;1227.04;110.43
8105;873;6;529.64;21.19
8106;873;7;720.34;144.07
8107;873;8;1463.19;175.58
8108;873;9;1267.6;228.17
8109;873;10;807.89;56.55
8110;873;11;753.15;37.66
8111;873;12;14.4;1.01
8112;874;1;544.62;103.48
8113;874;3;593.11;41.52
8114;874;4;471.26;42.41
8115;874;5;295.41;8.86
8116;874;6;1287.94;51.52
8117;874;7;1127.13;225.43
8118;874;8;434.85;52.18
8119;874;9;1066.77;192.02
8120;874;10;1531.39;107.2
8121;874;11;2829.17;141.46
8122;874;12;1938.82;135.72
8123;875;2;473.95;37.92
8124;875;3;119.43;8.36
8125;875;4;213.15;19.18
8126;875;6;1009.56;40.38
8127;875;7;1126.83;225.37
8128;875;8;1632.27;195.87
8129;875;9;643.54;115.84
8130;875;10;722.42;50.57
8131;875;11;650.52;32.53
8132;875;12;561.02;39.27
8133;876;3;524.46;36.71
8134;876;4;321.63;28.95
8135;876;5;760.24;22.81
8136;876;6;1901.26;76.05
8137;876;7;1268.99;253.8
8138;876;8;1600.15;192.02
8139;876;9;495.09;89.12
8140;876;10;472.77;33.09
8141;876;11;5.6;0.28
8142;876;12;147.38;10.32
8143;877;1;158.21;30.06
8144;877;2;1182.86;94.63
8145;877;3;614.37;43.01
8146;877;5;354.67;10.64
8147;877;6;156.57;6.26
8148;877;7;681.4;136.28
8149;877;8;541.54;64.98
8150;877;9;1435.81;258.45
8151;877;10;489.59;34.27
8152;877;11;636.33;31.82
8153;877;12;844.23;59.1
8154;878;1;597.62;113.55
8155;878;2;2612.9;209.03
8156;878;3;980.68;68.65
8157;878;6;2733.83;109.35
8158;879;1;1410.2;267.94
8159;879;2;704.12;56.33
8160;879;3;580.55;40.64
8161;879;4;241.5;21.74
8162;879;5;540.74;16.22
8163;879;6;2708.34;108.33
8164;879;7;730.94;146.19
8165;879;8;133.59;16.03
8166;879;9;666.61;119.99
8167;879;10;110.81;7.76
8168;879;11;823.62;41.18
8169;879;12;493.47;34.54
8170;880;1;268.53;51.02
8171;880;2;1145.84;91.67
8172;880;3;1551.63;108.61
8173;880;4;175.24;15.77
8174;880;5;747.45;22.42
8175;880;6;732.82;29.31
8176;880;8;369.66;44.36
8177;880;9;680.58;122.5
8178;880;10;1078.68;75.51
8179;880;11;947.46;47.37
8180;880;12;509.76;35.68
8181;881;1;2111.16;401.12
8182;881;2;778.7;62.3
8183;881;3;171.17;11.98
8184;881;4;485.24;43.67
8185;881;6;704.7;28.19
8186;881;7;1022.77;204.55
8187;881;8;655.12;78.61
8188;881;9;510.31;91.86
8189;881;10;393.34;27.53
8190;881;11;152.53;7.63
8191;881;12;640.46;44.83
8192;882;1;849.7;161.44
8193;882;3;520.56;36.44
8194;882;4;830.85;74.78
8195;882;5;234.31;7.03
8196;882;6;487.94;19.52
8197;882;7;2192.75;438.55
8198;882;8;1452.08;174.25
8199;882;9;1013.01;182.34
8200;882;10;1887.44;132.12
8201;882;11;176.99;8.85
8202;882;12;52.65;3.69
8203;883;1;1479.25;281.06
8204;883;2;1349.3;107.94
8205;883;3;1733.57;121.35
8206;883;4;409.76;36.88
8207;883;6;1328.94;53.16
8208;883;7;1613.73;322.75
8209;883;8;2012.6;241.51
8210;883;9;1471.06;264.79
8211;883;10;1900.77;133.05
8212;883;11;909.86;45.49
8213;883;12;1078.28;75.48
8214;884;1;322.99;61.37
8215;884;2;342.13;27.37
8216;884;3;1152.7;80.69
8217;884;5;53.35;1.6
8218;884;6;511.67;20.47
8219;884;7;608.53;121.71
8220;884;8;1431.36;171.76
8221;884;9;1335.87;240.46
8222;884;10;487.77;34.14
8223;884;11;1218.34;60.92
8224;884;12;839.82;58.79
8225;885;1;2258.07;429.03
8226;885;2;1933.47;154.68
8227;885;3;2079.75;145.58
8228;885;6;1426.17;57.05
8229;886;1;1141.85;216.95
8230;886;3;1140.59;79.84
8231;886;6;431.31;17.25
8232;886;7;909.08;181.82
8233;886;8;1108.96;133.08
8234;886;9;621.45;111.86
8235;886;10;602.99;42.21
8236;886;12;2230.82;156.16
8237;887;1;1010.25;191.95
8238;887;2;326.88;26.15
8239;887;3;1002.0;70.14
8240;887;5;227.18;6.82
8241;887;6;895.34;35.81
8242;887;7;149.74;29.95
8243;887;8;231.22;27.75
8244;887;9;296.0;53.28
8245;887;10;1243.87;87.07
8246;887;12;795.72;55.7
8247;888;1;547.76;104.07
8248;888;2;850.89;68.07
8249;888;3;416.8;29.18
8250;888;4;720.8;64.87
8251;888;6;337.63;13.51
8252;888;7;1781.48;356.3
8253;888;8;1514.25;181.71
8254;888;9;764.19;137.55
8255;888;10;1239.59;86.77
8256;888;11;640.87;32.04
8257;888;12;193.41;13.54
8258;889;1;1021.94;194.17
8259;889;2;515.59;41.25
8260;889;3;759.63;53.17
8261;889;6;907.09;36.28
8262;889;7;1354.98;271.0
8263;889;8;1107.42;132.89
8264;889;9;956.18;172.11
8265;889;10;1437.21;100.6
8266;889;11;750.37;37.52
8267;889;12;1293.45;90.54
8268;890;1;1170.32;222.36
8269;890;2;857.19;68.58
8270;890;3;989.06;69.23
8271;890;5;754.92;22.65
8272;890;6;679.33;27.17
8273;890;7;383.73;76.75
8274;890;8;651.17;78.14
8275;890;10;291.75;20.42
8276;890;11;807.47;40.37
8277;890;12;77.99;5.46
8278;891;1;318.35;60.49
8279;891;2;1102.21;88.18
8280;891;3;234.63;16.42
8281;891;4;537.97;48.42
8282;891;6;387.59;15.5
8283;891;8;1347.57;161.71
8284;891;9;223.24;40.18
8285;891;10;2221.37;155.5
8286;891;11;791.38;39.57
8287;891;12;248.09;17.37
8288;892;1;3178.53;603.92
8289;892;2;2389.59;191.17
8290;892;3;960.54;67.24
8291;892;6;2860.92;114.44
8292;893;1;687.39;130.6
8293;893;3;415.52;29.09
8294;893;6;821.79;32.87
8295;893;7;503.92;100.78
8296;893;8;904.47;108.54
8297;893;9;489.68;88.14
8298;893;10;886.45;62.05
8299;893;11;1054.06;52.7
8300;893;12;1026.57;71.86
8301;894;1;410.67;78.03
8302;894;2;112.06;8.96
8303;894;3;576.89;40.38
8304;894;4;465.74;41.92
8305;894;5;1660.31;49.81
8306;894;6;203.29;8.13
8307;894;7;878.63;175.73
8308;894;8;1072.62;128.71
8309;894;9;605.92;109.07
8310;894;10;1027.56;71.93
8311;894;11;1861.05;93.05
8312;894;12;988.97;69.23
8313;895;1;31.0;5.89
8314;895;2;107.35;8.59
8315;895;3;336.67;23.57
8316;895;4;740.69;66.66
8317;895;5;572.07;17.16
8318;895;6;417.86;16.71
8319;895;7;626.43;125.29
8320;895;8;1262.78;151.53
8321;895;9;550.66;99.12
8322;895;10;891.94;62.44
8323;895;11;718.19;35.91
8324;895;12;907.2;63.5
8325;896;1;651.16;123.72
8326;896;2;425.02;34.0
8327;896;3;301.15;21.08
8328;896;4;691.48;62.23
8329;896;6;729.68;29.19
8330;896;7;61.6;12.32
8331;896;8;1006.56;120.79
8332;896;9;937.73;168.79
8333;896;10;994.03;69.58
8334;896;11;239.2;11.96
8335;896;12;1614.3;113.0
8336;897;1;871.14;165.52
8337;897;3;818.03;57.26
8338;897;5;402.93;12.09
8339;897;6;634.89;25.4
8340;897;7;396.63;79.33
8341;897;8;1062.23;127.47
8342;897;9;1037.95;186.83
8343;897;11;400.79;20.04
8344;897;12;178.97;12.53
8345;898;1;362.53;68.88
8346;898;2;497.48;39.8
8347;898;3;1116.96;78.19
8348;898;4;357.02;32.13
8349;898;5;160.4;4.81
8350;898;6;637.19;25.49
8351;898;7;480.06;96.01
8352;898;8;571.17;68.54
8353;898;9;259.71;46.75
8354;898;10;1280.2;89.61
8355;898;11;946.25;47.31
8356;898;12;589.1;41.24
8357;899;1;1323.46;251.46
8358;899;2;712.14;56.97
8359;899;3;2120.74;148.45
8360;899;6;1392.75;55.71
8361;900;1;607.21;115.37
8362;900;2;443.06;35.44
8363;900;3;1299.55;90.97
8364;900;4;48.91;4.4
8365;900;5;588.54;17.66
8366;900;6;896.63;35.87
8367;900;7;1412.36;282.47
8368;900;8;340.76;40.89
8369;900;9;116.13;20.9
8370;900;10;515.04;36.05
8371;900;12;1857.3;130.01
8372;901;1;1067.22;202.77
8373;901;2;3365.26;269.22
8374;901;3;139.01;9.73
8375;901;4;314.11;28.27
8376;901;6;434.92;17.4
8377;901;7;1145.49;229.1
8378;901;8;1291.52;154.98
8379;901;9;435.74;78.43
8380;901;10;1403.45;98.24
8381;901;11;984.67;49.23
8382;901;12;1091.18;76.38
8383;902;1;508.4;96.6
8384;902;2;576.26;46.1
8385;902;3;366.44;25.65
8386;902;4;533.95;48.06
8387;902;5;311.13;9.33
8388;902;6;534.86;21.39
8389;902;8;908.54;109.02
8390;902;9;544.77;98.06
8391;902;10;262.59;18.38
8392;902;11;214.66;10.73
8393;902;12;1623.29;113.63
8394;903;1;317.91;60.4
8395;903;2;521.12;41.69
8396;903;3;292.55;20.48
8397;903;5;151.27;4.54
8398;903;7;87.51;17.5
8399;903;8;1573.27;188.79
8400;903;9;667.91;120.22
8401;903;10;1126.58;78.86
8402;903;11;1047.65;52.38
8403;903;12;913.41;63.94
8404;904;1;1454.09;276.28
8405;904;2;137.66;11.01
8406;904;3;133.24;9.33
8407;904;4;487.69;43.89
8408;904;5;19.35;0.58
8409;904;6;512.07;20.48
8410;904;7;1782.97;356.59
8411;904;10;285.0;19.95
8412;904;11;1508.23;75.41
8413;904;12;2401.54;168.11
8414;905;1;1373.15;260.9
8415;905;2;336.08;26.89
8416;905;3;657.02;45.99
8417;905;6;22.05;0.88
8418;905;7;1652.75;330.55
8419;905;8;2401.31;288.16
8420;905;9;20.47;3.68
8421;905;10;996.67;69.77
8422;905;12;1103.29;77.23
8423;906;1;1723.39;327.44
8424;906;2;2843.39;227.47
8425;906;3;2944.89;206.14
8426;906;6;1734.92;69.4
8427;907;1;563.27;107.02
8428;907;2;832.98;66.64
8429;907;3;744.85;52.14
8430;907;4;338.15;30.43
8431;907;5;725.22;21.76
8432;907;6;1394.95;55.8
8433;907;7;542.43;108.49
8434;907;8;537.07;64.45
8435;907;10;661.14;46.28
8436;907;11;90.31;4.52
8437;907;12;914.27;64.0
8438;908;1;2921.75;555.13
8439;908;2;664.31;53.14
8440;908;3;511.58;35.81
8441;908;6;1064.28;42.57
8442;908;7;1525.13;305.03
8443;908;8;541.05;64.93
8444;908;9;739.12;133.04
8445;908;10;1205.37;84.38
8446;908;11;1009.87;50.49
8447;908;12;2319.3;162.35
8448;909;1;3.59;0.68
8449;909;2;1363.58;109.09
8450;909;3;812.45;56.87
8451;909;4;32.76;2.95
8452;909;5;370.74;11.12
8453;909;6;733.67;29.35
8454;909;7;837.5;167.5
8455;909;8;170.6;20.47
8456;909;9;498.76;89.78
8457;909;10;1484.41;103.91
8458;909;11;1630.85;81.54
8459;909;12;1339.04;93.73
8460;910;3;1116.61;78.16
8461;910;4;776.31;69.87
8462;910;6;376.65;15.07
8463;910;7;855.22;171.04
8464;910;8;878.37;105.4
8465;910;9;535.39;96.37
8466;910;10;853.95;59.78
8467;910;11;1463.97;73.2
8468;910;12;999.42;69.96
8469;911;1;341.9;64.96
8470;911;2;174.34;13.95
8471;911;3;752.61;52.68
8472;911;4;505.87;45.53
8473;911;6;1034.64;41.39
8474;911;7;1047.0;209.4
8475;911;8;738.06;88.57
8476;911;9;1751.85;315.33
8477;911;10;1322.07;92.54
8478;911;11;271.14;13.56
8479;911;12;1923.41;134.64
8480;912;1;677.77;128.78
8481;912;2;297.34;23.79
8482;912;3;1427.98;99.96
8483;912;4;526.79;47.41
8484;912;5;59.6;1.79
8485;912;6;184.04;7.36
8486;912;7;827.18;165.44
8487;912;8;2061.0;247.32
8488;912;9;453.13;81.56
8489;912;10;1062.47;74.37
8490;912;12;1415.19;99.06
8491;913;1;668.27;126.97
8492;913;2;1144.31;91.54
8493;913;3;1134.5;79.42
8494;913;6;2824.8;112.99
8495;914;1;560.56;106.51
8496;914;2;394.65;31.57
8497;914;3;2003.83;140.27
8498;914;4;220.02;19.8
8499;914;6;1106.33;44.25
8500;914;7;605.16;121.03
8501;914;8;1350.8;162.1
8502;914;9;1208.76;217.58
8503;914;10;898.25;62.88
8504;914;11;2073.59;103.68
8505;914;12;1118.42;78.29
8506;915;2;1667.98;133.44
8507;915;3;471.67;33.02
8508;915;5;621.06;18.63
8509;915;6;969.63;38.79
8510;915;7;480.71;96.14
8511;915;8;2055.6;246.67
8512;915;9;1193.62;214.85
8513;915;10;874.97;61.25
8514;915;11;1090.29;54.51
8515;915;12;301.81;21.13
8516;916;1;1254.92;238.43
8517;916;2;131.18;10.49
8518;916;3;787.66;55.14
8519;916;4;990.98;89.19
8520;916;5;749.14;22.47
8521;916;6;326.85;13.07
8522;916;7;290.86;58.17
8523;916;8;1483.96;178.08
8524;916;9;2464.47;443.6
8525;916;10;1787.0;125.09
8526;916;12;333.84;23.37
8527;917;1;1011.76;192.23
8528;917;2;787.89;63.03
8529;917;3;826.98;57.89
8530;917;4;147.59;13.28
8531;917;6;325.98;13.04
8532;917;7;1857.52;371.5
8533;917;8;929.57;111.55
8534;917;9;644.8;116.06
8535;917;10;1139.36;79.76
8536;917;11;367.93;18.4
8537;917;12;606.69;42.47
8538;918;1;3.1;0.59
8539;918;2;2088.39;167.07
8540;918;3;1379.15;96.54
8541;918;4;865.14;77.86
8542;918;5;821.61;24.65
8543;918;6;172.88;6.92
8544;918;7;623.62;124.72
8545;918;8;168.09;20.17
8546;918;9;1601.08;288.19
8547;918;10;1735.24;121.47
8548;918;11;191.51;9.58
8549;918;12;517.71;36.24
8550;919;1;462.53;87.88
8551;919;2;888.62;71.09
8552;919;3;949.31;66.45
8553;919;4;430.79;38.77
8554;919;5;460.57;13.82
8555;919;6;43.11;1.72
8556;919;7;956.02;191.2
8557;919;8;155.17;18.62
8558;919;9;989.95;178.19
8559;919;10;720.11;50.41
8560;919;11;800.3;40.02
8561;919;12;1271.09;88.98
8562;920;1;3325.74;631.89
8563;920;2;2059.97;164.8
8564;920;3;4717.41;330.22
8565;920;6;3516.01;140.64
8566;921;1;132.92;25.25
8567;921;2;190.91;15.27
8568;921;3;1454.14;101.79
8569;921;5;194.52;5.84
8570;921;6;428.72;17.15
8571;921;7;490.17;98.03
8572;921;8;169.7;20.36
8573;921;9;886.5;159.57
8574;921;10;625.91;43.81
8575;921;11;1531.91;76.6
8576;921;12;840.74;58.85
8577;922;1;119.37;22.68
8578;922;2;1189.17;95.13
8579;922;3;668.37;46.79
8580;922;6;920.84;36.83
8581;922;7;1163.74;232.75
8582;922;8;478.72;57.45
8583;922;9;400.15;72.03
8584;922;10;2868.5;200.79
8585;922;11;290.52;14.53
8586;922;12;968.06;67.76
8587;923;1;548.52;104.22
8588;923;2;419.65;33.57
8589;923;3;746.7;52.27
8590;923;4;3.56;0.32
8591;923;5;359.07;10.77
8592;923;6;185.22;7.41
8593;923;7;1323.37;264.67
8594;923;8;349.55;41.95
8595;923;9;544.41;97.99
8596;923;10;1878.35;131.48
8597;923;11;40.94;2.05
8598;923;12;1700.96;119.07
8599;924;1;1282.55;243.68
8600;924;2;1347.56;107.8
8601;924;3;1400.74;98.05
8602;924;5;977.43;29.32
8603;924;6;498.89;19.96
8604;924;7;288.98;57.8
8605;924;8;842.64;101.12
8606;924;9;349.09;62.84
8607;924;10;620.68;43.45
8608;924;11;611.21;30.56
8609;924;12;1728.37;120.99
8610;925;1;1808.07;343.53
8611;925;2;881.53;70.52
8612;925;3;132.41;9.27
8613;925;4;484.52;43.61
8614;925;6;541.6;21.66
8615;925;7;186.46;37.29
8616;925;8;972.42;116.69
8617;925;9;768.32;138.3
8618;925;10;304.11;21.29
8619;925;11;242.7;12.14
8620;925;12;1044.37;73.11
8621;926;1;1357.89;258.0
8622;926;2;809.52;64.76
8623;926;3;1727.52;120.93
8624;926;8;1803.1;216.37
8625;926;9;441.02;79.38
8626;926;10;27.29;1.91
8627;926;11;441.7;22.08
8628;926;12;2798.77;195.91
8629;927;1;2405.11;456.97
8630;927;2;1842.69;147.42
8631;927;3;4823.04;337.61
8632;927;6;406.29;16.25
8633;928;1;232.39;44.15
8634;928;2;928.99;74.32
8635;928;4;334.06;30.07
8636;928;6;65.91;2.64
8637;928;7;575.01;115.0
8638;928;8;549.25;65.91
8639;928;9;990.91;178.36
8640;928;10;567.53;39.73
8641;928;11;174.53;8.73
8642;928;12;892.44;62.47
8643;929;1;1199.92;227.98
8644;929;2;736.61;58.93
8645;929;3;51.92;3.63
8646;929;5;191.86;5.76
8647;929;6;392.25;15.69
8648;929;7;254.03;50.81
8649;929;8;248.34;29.8
8650;929;9;776.07;139.69
8651;929;10;464.95;32.55
8652;929;11;1123.68;56.18
8653;929;12;2009.18;140.64
8654;930;1;815.26;154.9
8655;930;2;325.27;26.02
8656;930;3;698.38;48.89
8657;930;4;303.84;27.35
8658;930;6;1200.7;48.03
8659;930;7;640.43;128.09
8660;930;8;34.85;4.18
8661;930;9;1426.93;256.85
8662;930;10;994.26;69.6
8663;930;11;236.55;11.83
8664;930;12;3302.34;231.16
8665;931;1;1692.51;321.58
8666;931;2;342.03;27.36
8667;931;3;796.05;55.72
8668;931;4;262.8;23.65
8669;931;6;967.35;38.69
8670;931;7;601.46;120.29
8671;931;8;1525.25;183.03
8672;931;9;93.28;16.79
8673;931;10;737.16;51.6
8674;931;11;502.59;25.13
8675;931;12;99.65;6.98
8676;932;1;1358.97;258.2
8677;932;2;300.24;24.02
8678;932;3;1359.57;95.17
8679;932;5;278.64;8.36
8680;932;6;2923.59;116.94
8681;932;7;608.95;121.79
8682;932;8;542.05;65.05
8683;932;9;644.88;116.08
8684;932;10;2380.12;166.61
8685;932;11;1205.59;60.28
8686;932;12;502.5;35.18
8687;933;1;974.01;185.06
8688;933;2;406.36;32.51
8689;933;3;398.73;27.91
8690;933;4;347.97;31.32
8691;933;6;658.49;26.34
8692;933;7;1245.08;249.02
8693;933;8;2223.28;266.79
8694;933;9;683.99;123.12
8695;933;10;690.69;48.35
8696;933;11;904.39;45.22
8697;933;12;1034.83;72.44
8698;934;1;1864.85;354.32
8699;934;2;2376.82;190.15
8700;934;3;2059.77;144.18
8701;934;6;1880.07;75.2
8702;935;1;682.15;129.61
8703;935;2;816.36;65.31
8704;935;3;1428.91;100.02
8705;935;4;681.52;61.34
8706;935;5;453.99;13.62
8707;935;6;821.87;32.87
8708;935;7;705.35;141.07
8709;935;10;1017.05;71.19
8710;935;11;538.74;26.94
8711;935;12;886.9;62.08
8712;936;1;1830.45;347.79
8713;936;2;516.01;41.28
8714;936;3;898.96;62.93
8715;936;6;1393.41;55.74
8716;936;7;309.07;61.81
8717;936;8;612.45;73.49
8718;936;9;1519.8;273.56
8719;936;10;183.59;12.85
8720;936;11;908.8;45.44
8721;936;12;2027.29;141.91
8722;937;1;1322.42;251.26
8723;937;2;806.22;64.5
8724;937;4;1391.01;125.19
8725;937;5;392.95;11.79
8726;937;6;1310.7;52.43
8727;937;7;194.6;38.92
8728;937;8;688.56;82.63
8729;937;9;755.42;135.98
8730;937;10;1267.04;88.69
8731;937;11;1086.08;54.3
8732;937;12;1204.68;84.33
8733;938;1;563.97;107.15
8734;938;3;837.97;58.66
8735;938;4;190.65;17.16
8736;938;5;726.12;21.78
8737;938;6;864.23;34.57
8738;938;7;684.18;136.84
8739;938;8;823.91;98.87
8740;938;9;912.28;164.21
8741;938;10;2024.14;141.69
8742;938;12;723.56;50.65
8743;939;1;1479.16;281.04
8744;939;2;100.36;8.03
8745;939;3;1914.65;134.03
8746;939;5;126.66;3.8
8747;939;6;884.45;35.38
8748;939;7;1303.54;260.71
8749;939;8;1379.38;165.53
8750;939;9;613.24;110.38
8751;939;10;1294.42;90.61
8752;939;11;727.33;36.37
8753;939;12;539.93;37.8
8754;940;1;855.05;162.46
8755;940;2;305.58;24.45
8756;940;3;708.08;49.57
8757;940;6;418.96;16.76
8758;940;7;967.69;193.54
8759;940;9;597.46;107.54
8760;940;10;1034.04;72.38
8761;940;11;1005.19;50.26
8762;940;12;93.9;6.57
8763;941;1;3630.94;689.88
8764;941;2;2320.32;185.63
8765;941;3;2434.23;170.4
8766;941;6;1642.88;65.72
8767;942;1;1184.93;225.14
8768;942;2;703.77;56.3
8769;942;3;648.69;45.41
8770;942;4;738.42;66.46
8771;942;6;1711.87;68.47
8772;942;7;768.5;153.7
8773;942;8;978.44;117.41
8774;942;9;428.09;77.06
8775;942;10;1158.7;81.11
8776;942;11;1173.86;58.69
8777;942;12;929.52;65.07
8778;943;1;835.13;158.67
8779;943;2;384.47;30.76
8780;943;4;179.6;16.16
8781;943;6;279.57;11.18
8782;943;7;1250.42;250.08
8783;943;8;653.59;78.43
8784;943;9;1310.54;235.9
8785;943;10;1083.58;75.85
8786;943;11;1351.25;67.56
8787;943;12;1455.32;101.87
8788;944;1;972.26;184.73
8789;944;2;449.24;35.94
8790;944;3;299.76;20.98
8791;944;4;420.09;37.81
8792;944;5;1082.47;32.47
8793;944;6;674.45;26.98
8794;944;7;799.35;159.87
8795;944;8;1567.3;188.08
8796;944;9;1713.66;308.46
8797;944;10;867.13;60.7
8798;944;11;532.25;26.61
8799;944;12;476.21;33.33
8800;945;1;1675.02;318.25
8801;945;2;808.31;64.66
8802;945;3;1103.71;77.26
8803;945;5;396.61;11.9
8804;945;6;878.22;35.13
8805;945;7;1192.47;238.49
8806;945;8;812.05;97.45
8807;945;9;520.39;93.67
8808;945;10;431.92;30.23
8809;945;11;606.22;30.31
8810;945;12;2953.94;206.78
8811;946;1;1021.13;194.01
8812;946;2;917.45;73.4
8813;946;3;374.4;26.21
8814;946;5;691.04;20.73
8815;946;6;814.41;32.58
8816;946;7;794.62;158.92
8817;946;8;209.93;25.19
8818;946;9;670.55;120.7
8819;946;10;953.71;66.76
8820;946;11;117.0;5.85
8821;946;12;1618.6;113.3
8822;947;2;598.93;47.91
8823;947;3;500.31;35.02
8824;947;5;194.66;5.84
8825;947;6;295.16;11.81
8826;947;7;255.91;51.18
8827;947;9;1768.14;318.27
8828;947;10;571.92;40.03
8829;947;11;254.16;12.71
8830;947;12;595.86;41.71
8831;948;1;4578.2;869.86
8832;948;2;3218.35;257.47
8833;948;3;3164.15;221.49
8834;948;6;2520.62;100.82
8835;949;1;1456.22;276.68
8836;949;2;624.5;49.96
8837;949;3;1613.93;112.98
8838;949;4;476.79;42.91
8839;949;5;716.22;21.49
8840;949;6;517.89;20.72
8841;949;7;550.34;110.07
8842;949;8;358.76;43.05
8843;949;9;775.33;139.56
8844;949;10;1859.67;130.18
8845;949;11;502.42;25.12
8846;949;12;1005.81;70.41
8847;950;1;361.42;68.67
8848;950;2;1349.56;107.96
8849;950;3;827.08;57.9
8850;950;5;44.32;1.33
8851;950;6;366.81;14.67
8852;950;7;1287.81;257.56
8853;950;8;593.32;71.2
8854;950;9;725.19;130.53
8855;950;10;1002.43;70.17
8856;950;11;480.34;24.02
8857;950;12;45.9;3.21
8858;951;1;1072.53;203.78
8859;951;2;685.75;54.86
8860;951;3;18.49;1.29
8861;951;5;511.1;15.33
8862;951;6;585.78;23.43
8863;951;7;600.75;120.15
8864;951;8;308.36;37.0
8865;951;9;527.0;94.86
8866;951;10;45.51;3.19
8867;951;11;292.92;14.65
8868;951;12;878.7;61.51
8869;952;1;942.1;179.0
8870;952;2;925.47;74.04
8871;952;3;3016.3;211.14
8872;952;4;28.48;2.56
8873;952;6;2787.34;111.49
8874;952;7;5.92;1.18
8875;952;8;1216.73;146.01
8876;952;10;740.66;51.85
8877;952;11;877.31;43.87
8878;952;12;1166.11;81.63
8879;953;2;1221.38;97.71
8880;953;4;502.17;45.2
8881;953;5;1445.37;43.36
8882;953;7;546.58;109.32
8883;953;8;1373.64;164.84
8884;953;9;454.89;81.88
8885;953;10;1802.16;126.15
8886;953;11;863.84;43.19
8887;953;12;1651.29;115.59
8888;954;1;1488.27;282.77
8889;954;2;925.51;74.04
8890;954;3;816.98;57.19
8891;954;5;597.24;17.92
8892;954;6;1292.5;51.7
8893;954;7;718.13;143.63
8894;954;8;729.02;87.48
8895;954;9;835.67;150.42
8896;954;10;678.78;47.51
8897;954;11;962.4;48.12
8898;954;12;2334.77;163.43
8899;955;1;1025.49;194.84
8900;955;2;1492.91;119.43
8901;955;3;1242.83;87.0
8902;955;6;1218.07;48.72
8903;956;1;389.33;73.97
8904;956;2;230.96;18.48
8905;956;3;921.68;64.52
8906;956;4;621.01;55.89
8907;956;6;52.02;2.08
8908;956;7;1090.63;218.13
8909;956;8;1383.43;166.01
8910;956;9;568.17;102.27
8911;956;10;968.45;67.79
8912;956;11;288.61;14.43
8913;956;12;1299.34;90.95
8914;957;1;690.17;131.13
8915;957;2;358.16;28.65
8916;957;3;609.27;42.65
8917;957;4;692.9;62.36
8918;957;5;318.91;9.57
8919;957;6;210.13;8.41
8920;957;7;1132.15;226.43
8921;957;8;880.34;105.64
8922;957;9;1021.61;183.89
8923;957;10;625.03;43.75
8924;957;11;999.94;50.0
8925;957;12;657.7;46.04
8926;958;1;351.8;66.84
8927;958;2;1703.55;136.28
8928;958;3;403.31;28.23
8929;958;5;689.89;20.7
8930;958;6;1058.54;42.34
8931;958;7;300.43;60.09
8932;958;8;811.62;97.39
8933;958;9;523.88;94.3
8934;958;10;1134.35;79.4
8935;958;11;2268.19;113.41
8936;958;12;1702.3;119.16
8937;959;1;672.82;127.84
8938;959;2;174.89;13.99
8939;959;3;1112.94;77.91
8940;959;6;1361.66;54.47
8941;959;7;830.01;166.0
8942;959;8;1242.92;149.15
8943;959;9;516.65;93.0
8944;959;11;335.82;16.79
8945;959;12;459.88;32.19
8946;960;1;1775.05;337.26
8947;960;2;616.94;49.36
8948;960;3;452.22;31.66
8949;960;4;102.84;9.26
8950;960;6;785.37;31.41
8951;960;7;2345.88;469.18
8952;960;8;931.1;111.73
8953;960;9;860.18;154.83
8954;960;10;1774.33;124.2
8955;960;11;460.47;23.02
8956;960;12;378.47;26.49
8957;961;1;1079.31;205.07
8958;961;3;20.32;1.42
8959;961;4;224.34;20.19
8960;961;5;931.5;27.94
8961;961;6;579.64;23.19
8962;961;7;2125.08;425.02
8963;961;8;847.21;101.67
8964;961;9;334.77;60.26
8965;961;10;1574.21;110.19
8966;961;11;519.05;25.95
8967;961;12;1544.22;108.1
8968;962;1;4533.56;861.38
8969;962;2;2827.63;226.21
8970;962;3;4002.93;280.21
8971;962;6;2018.79;80.75
8972;963;1;1232.09;234.1
8973;963;2;662.26;52.98
8974;963;3;839.22;58.75
8975;963;4;219.87;19.79
8976;963;5;592.13;17.76
8977;963;7;1866.07;373.21
8978;963;8;637.95;76.55
