"AddressID";"Customer_CustomerID";"Postcode";"ValidUntilDate";"IsCurrentAddress";"version";"date_from";"date_to"
2008;1990;"4150";"";1;1;"1900-01-01";"2200-01-01"
2009;1991;"4080";"";1;1;"1900-01-01";"2200-01-01"
2010;1992;"4118";"";1;1;"1900-01-01";"2200-01-01"
2011;1993;"4138";"";1;1;"1900-01-01";"2200-01-01"
2012;1994;"4120";"";1;1;"1900-01-01";"2200-01-01"
2013;1995;"4134";"";1;1;"1900-01-01";"2200-01-01"
2014;1996;"4002";"";1;1;"1900-01-01";"2200-01-01"
2015;1997;"4129";"";1;1;"1900-01-01";"2200-01-01"
2016;1998;"4076";"";1;1;"1900-01-01";"2200-01-01"
2017;1999;"4156";"";1;1;"1900-01-01";"2200-01-01"
2018;2000;"4086";"";1;1;"1900-01-01";"2200-01-01"
2019;2001;"4152";"";1;1;"1900-01-01";"2200-01-01"
2020;2002;"4071";"";1;1;"1900-01-01";"2200-01-01"
2021;2003;"4026";"";1;1;"1900-01-01";"2200-01-01"
2022;2004;"4113";"";1;1;"1900-01-01";"2200-01-01"
2023;2005;"4108";"";1;1;"1900-01-01";"2200-01-01"
2024;2006;"4148";"";1;1;"1900-01-01";"2200-01-01"
2025;2007;"4120";"";1;1;"1900-01-01";"2200-01-01"
2026;2008;"4033";"";1;1;"1900-01-01";"2200-01-01"
2027;2009;"4064";"";1;1;"1900-01-01";"2200-01-01"
2028;2010;"4054";"";1;1;"1900-01-01";"2200-01-01"
2029;2011;"4004";"";1;1;"1900-01-01";"2200-01-01"
2030;2012;"4037";"";1;1;"1900-01-01";"2200-01-01"
2031;2013;"4126";"";1;1;"1900-01-01";"2200-01-01"
2032;2014;"4000";"";1;1;"1900-01-01";"2200-01-01"
2033;2015;"4111";"";1;1;"1900-01-01";"2200-01-01"
2034;2016;"4043";"";1;1;"1900-01-01";"2200-01-01"
2035;2017;"4087";"";1;1;"1900-01-01";"2200-01-01"
2036;2018;"4040";"";1;1;"1900-01-01";"2200-01-01"
2037;2019;"4053";"";1;1;"1900-01-01";"2200-01-01"
2038;2020;"4093";"";1;1;"1900-01-01";"2200-01-01"
2039;2021;"4112";"";1;1;"1900-01-01";"2200-01-01"
2040;2022;"4139";"";1;1;"1900-01-01";"2200-01-01"
2041;2023;"4148";"";1;1;"1900-01-01";"2200-01-01"
2042;2024;"4155";"";1;1;"1900-01-01";"2200-01-01"
2043;2025;"4016";"";1;1;"1900-01-01";"2200-01-01"
2044;2026;"4112";"";1;1;"1900-01-01";"2200-01-01"
2045;2027;"4120";"";1;1;"1900-01-01";"2200-01-01"
2046;2028;"4135";"";1;1;"1900-01-01";"2200-01-01"
2047;2029;"4032";"";1;1;"1900-01-01";"2200-01-01"
2048;2030;"4147";"";1;1;"1900-01-01";"2200-01-01"
2049;2031;"4138";"";1;1;"1900-01-01";"2200-01-01"
2050;2032;"4049";"";1;1;"1900-01-01";"2200-01-01"
2051;2033;"4152";"";1;1;"1900-01-01";"2200-01-01"
2052;2034;"4054";"";1;1;"1900-01-01";"2200-01-01"
2053;2035;"4007";"";1;1;"1900-01-01";"2200-01-01"
2054;2036;"4050";"";1;1;"1900-01-01";"2200-01-01"
2055;2037;"4097";"";1;1;"1900-01-01";"2200-01-01"
2056;2038;"4018";"";1;1;"1900-01-01";"2200-01-01"
2057;2039;"4121";"";1;1;"1900-01-01";"2200-01-01"
2058;2040;"4096";"";1;1;"1900-01-01";"2200-01-01"
2059;2041;"4055";"";1;1;"1900-01-01";"2200-01-01"
2060;2042;"4131";"";1;1;"1900-01-01";"2200-01-01"
2061;2043;"4029";"";1;1;"1900-01-01";"2200-01-01"
2062;2044;"4075";"";1;1;"1900-01-01";"2200-01-01"
2063;2045;"4147";"";1;1;"1900-01-01";"2200-01-01"
2064;2046;"4057";"";1;1;"1900-01-01";"2200-01-01"
2065;2047;"4046";"";1;1;"1900-01-01";"2200-01-01"
2066;2048;"4149";"";1;1;"1900-01-01";"2200-01-01"
2067;2049;"4055";"";1;1;"1900-01-01";"2200-01-01"
2068;2050;"4044";"";1;1;"1900-01-01";"2200-01-01"
2069;2051;"4046";"";1;1;"1900-01-01";"2200-01-01"
2070;2052;"4112";"";1;1;"1900-01-01";"2200-01-01"
2071;2053;"4020";"";1;1;"1900-01-01";"2200-01-01"
2072;2054;"4054";"";1;1;"1900-01-01";"2200-01-01"
2073;2055;"4055";"";1;1;"1900-01-01";"2200-01-01"
2074;2056;"4150";"";1;1;"1900-01-01";"2200-01-01"
2075;2057;"4094";"";1;1;"1900-01-01";"2200-01-01"
2076;2058;"4023";"";1;1;"1900-01-01";"2200-01-01"
2077;2059;"4021";"";1;1;"1900-01-01";"2200-01-01"
2078;2060;"4104";"";1;1;"1900-01-01";"2200-01-01"
2079;2061;"4089";"";1;1;"1900-01-01";"2200-01-01"
2080;2062;"4055";"";1;1;"1900-01-01";"2200-01-01"
2081;2063;"4080";"";1;1;"1900-01-01";"2200-01-01"
2082;2064;"4138";"";1;1;"1900-01-01";"2200-01-01"
2083;2065;"4125";"";1;1;"1900-01-01";"2200-01-01"
2084;2066;"4081";"";1;1;"1900-01-01";"2200-01-01"
2085;2067;"4053";"";1;1;"1900-01-01";"2200-01-01"
2086;2068;"4000";"";1;1;"1900-01-01";"2200-01-01"
2087;2069;"4042";"";1;1;"1900-01-01";"2200-01-01"
2088;2070;"4009";"";1;1;"1900-01-01";"2200-01-01"
2089;2071;"4119";"";1;1;"1900-01-01";"2200-01-01"
2090;2072;"4050";"";1;1;"1900-01-01";"2200-01-01"
2091;2073;"4046";"";1;1;"1900-01-01";"2200-01-01"
2092;2074;"4062";"";1;1;"1900-01-01";"2200-01-01"
2093;2075;"4039";"";1;1;"1900-01-01";"2200-01-01"
2094;2076;"4060";"";1;1;"1900-01-01";"2200-01-01"
2095;2077;"4100";"";1;1;"1900-01-01";"2200-01-01"
2096;2078;"4122";"";1;1;"1900-01-01";"2200-01-01"
2097;2079;"4004";"";1;1;"1900-01-01";"2200-01-01"
2098;2080;"4003";"";1;1;"1900-01-01";"2200-01-01"
2099;2081;"4018";"";1;1;"1900-01-01";"2200-01-01"
2100;2082;"4080";"";1;1;"1900-01-01";"2200-01-01"
2101;2083;"4158";"";1;1;"1900-01-01";"2200-01-01"
2102;2084;"4026";"";1;1;"1900-01-01";"2200-01-01"
2103;2085;"4156";"";1;1;"1900-01-01";"2200-01-01"
2104;2086;"4147";"";1;1;"1900-01-01";"2200-01-01"
2105;2087;"4080";"";1;1;"1900-01-01";"2200-01-01"
2106;2088;"4081";"";1;1;"1900-01-01";"2200-01-01"
2107;2089;"4043";"";1;1;"1900-01-01";"2200-01-01"
2108;2090;"4107";"";1;1;"1900-01-01";"2200-01-01"
2109;2091;"4034";"";1;1;"1900-01-01";"2200-01-01"
2110;2092;"4023";"";1;1;"1900-01-01";"2200-01-01"
2111;2093;"4139";"";1;1;"1900-01-01";"2200-01-01"
2112;2094;"4116";"";1;1;"1900-01-01";"2200-01-01"
2113;2095;"4041";"";1;1;"1900-01-01";"2200-01-01"
2114;2096;"4125";"";1;1;"1900-01-01";"2200-01-01"
2115;2097;"4044";"";1;1;"1900-01-01";"2200-01-01"
2116;2098;"4049";"";1;1;"1900-01-01";"2200-01-01"
2117;2099;"4111";"";1;1;"1900-01-01";"2200-01-01"
2118;2100;"4043";"";1;1;"1900-01-01";"2200-01-01"
2119;2101;"4049";"";1;1;"1900-01-01";"2200-01-01"
2120;2102;"4031";"";1;1;"1900-01-01";"2200-01-01"
2121;2103;"4026";"";1;1;"1900-01-01";"2200-01-01"
2122;2104;"4057";"";1;1;"1900-01-01";"2200-01-01"
2123;2105;"4047";"";1;1;"1900-01-01";"2200-01-01"
2124;2106;"4148";"";1;1;"1900-01-01";"2200-01-01"
2125;2107;"4102";"";1;1;"1900-01-01";"2200-01-01"
2126;2108;"4033";"";1;1;"1900-01-01";"2200-01-01"
2127;2109;"4025";"";1;1;"1900-01-01";"2200-01-01"
2128;2110;"4144";"";1;1;"1900-01-01";"2200-01-01"
2129;2111;"4149";"";1;1;"1900-01-01";"2200-01-01"
2130;2112;"4090";"";1;1;"1900-01-01";"2200-01-01"
2131;2113;"4006";"";1;1;"1900-01-01";"2200-01-01"
2132;2114;"4154";"";1;1;"1900-01-01";"2200-01-01"
2133;2115;"4080";"";1;1;"1900-01-01";"2200-01-01"
2134;2116;"4072";"";1;1;"1900-01-01";"2200-01-01"
2135;2117;"4093";"";1;1;"1900-01-01";"2200-01-01"
2136;2118;"4085";"";1;1;"1900-01-01";"2200-01-01"
2137;2119;"4037";"";1;1;"1900-01-01";"2200-01-01"
2138;2120;"4084";"";1;1;"1900-01-01";"2200-01-01"
2139;2121;"4048";"";1;1;"1900-01-01";"2200-01-01"
2140;2122;"4080";"";1;1;"1900-01-01";"2200-01-01"
2141;2123;"4129";"";1;1;"1900-01-01";"2200-01-01"
2142;2124;"4109";"";1;1;"1900-01-01";"2200-01-01"
2143;2125;"4124";"";1;1;"1900-01-01";"2200-01-01"
2144;2126;"4070";"";1;1;"1900-01-01";"2200-01-01"
2145;2127;"4067";"";1;1;"1900-01-01";"2200-01-01"
2146;2128;"4019";"";1;1;"1900-01-01";"2200-01-01"
2147;2129;"4032";"";1;1;"1900-01-01";"2200-01-01"
2148;2130;"4111";"";1;1;"1900-01-01";"2200-01-01"
2149;2131;"4118";"";1;1;"1900-01-01";"2200-01-01"
2150;2132;"4103";"";1;1;"1900-01-01";"2200-01-01"
2151;2133;"4140";"";1;1;"1900-01-01";"2200-01-01"
2152;2134;"4016";"";1;1;"1900-01-01";"2200-01-01"
2153;2135;"4107";"";1;1;"1900-01-01";"2200-01-01"
2154;2136;"4087";"";1;1;"1900-01-01";"2200-01-01"
2155;2137;"4113";"";1;1;"1900-01-01";"2200-01-01"
2156;2138;"4071";"";1;1;"1900-01-01";"2200-01-01"
2157;2139;"4003";"";1;1;"1900-01-01";"2200-01-01"
2158;2140;"4046";"";1;1;"1900-01-01";"2200-01-01"
2159;2141;"4052";"";1;1;"1900-01-01";"2200-01-01"
2160;2142;"4005";"";1;1;"1900-01-01";"2200-01-01"
2161;2143;"4052";"";1;1;"1900-01-01";"2200-01-01"
2162;2144;"4085";"";1;1;"1900-01-01";"2200-01-01"
2163;2145;"4021";"";1;1;"1900-01-01";"2200-01-01"
2164;2146;"4134";"";1;1;"1900-01-01";"2200-01-01"
2165;2147;"4036";"";1;1;"1900-01-01";"2200-01-01"
2166;2148;"4092";"";1;1;"1900-01-01";"2200-01-01"
2167;2149;"4088";"";1;1;"1900-01-01";"2200-01-01"
2168;2150;"4040";"";1;1;"1900-01-01";"2200-01-01"
2169;2151;"4051";"";1;1;"1900-01-01";"2200-01-01"
2170;2152;"4051";"";1;1;"1900-01-01";"2200-01-01"
2171;2153;"4057";"";1;1;"1900-01-01";"2200-01-01"
2172;2154;"4057";"";1;1;"1900-01-01";"2200-01-01"
2173;2155;"4097";"";1;1;"1900-01-01";"2200-01-01"
2174;2156;"4126";"";1;1;"1900-01-01";"2200-01-01"
2175;2157;"4023";"";1;1;"1900-01-01";"2200-01-01"
2176;2158;"4058";"";1;1;"1900-01-01";"2200-01-01"
2177;2159;"4104";"";1;1;"1900-01-01";"2200-01-01"
2178;2160;"4061";"";1;1;"1900-01-01";"2200-01-01"
2179;2161;"4149";"";1;1;"1900-01-01";"2200-01-01"
2180;2162;"4080";"";1;1;"1900-01-01";"2200-01-01"
2181;2163;"4110";"";1;1;"1900-01-01";"2200-01-01"
2182;2164;"4156";"";1;1;"1900-01-01";"2200-01-01"
2183;2165;"4013";"";1;1;"1900-01-01";"2200-01-01"
2184;2166;"4133";"";1;1;"1900-01-01";"2200-01-01"
2185;2167;"4106";"";1;1;"1900-01-01";"2200-01-01"
2186;2168;"4115";"";1;1;"1900-01-01";"2200-01-01"
2187;2169;"4154";"";1;1;"1900-01-01";"2200-01-01"
2188;2170;"4039";"";1;1;"1900-01-01";"2200-01-01"
2189;2171;"4088";"";1;1;"1900-01-01";"2200-01-01"
2190;2172;"4051";"";1;1;"1900-01-01";"2200-01-01"
2191;2173;"4138";"";1;1;"1900-01-01";"2200-01-01"
2192;2174;"4089";"";1;1;"1900-01-01";"2200-01-01"
2193;2175;"4076";"";1;1;"1900-01-01";"2200-01-01"
2194;2176;"4067";"";1;1;"1900-01-01";"2200-01-01"
2195;2177;"4035";"";1;1;"1900-01-01";"2200-01-01"
2196;2178;"4142";"";1;1;"1900-01-01";"2200-01-01"
2197;2179;"4100";"";1;1;"1900-01-01";"2200-01-01"
2198;2180;"4081";"";1;1;"1900-01-01";"2200-01-01"
2199;2181;"4021";"";1;1;"1900-01-01";"2200-01-01"
2200;2182;"4017";"";1;1;"1900-01-01";"2200-01-01"
2201;2183;"4152";"";1;1;"1900-01-01";"2200-01-01"
2202;2184;"4158";"";1;1;"1900-01-01";"2200-01-01"
2203;2185;"4075";"";1;1;"1900-01-01";"2200-01-01"
2204;2186;"4147";"";1;1;"1900-01-01";"2200-01-01"
2205;2187;"4155";"";1;1;"1900-01-01";"2200-01-01"
2206;2188;"4097";"";1;1;"1900-01-01";"2200-01-01"
2207;2189;"4150";"";1;1;"1900-01-01";"2200-01-01"
2208;2190;"4000";"";1;1;"1900-01-01";"2200-01-01"
2209;2191;"4096";"";1;1;"1900-01-01";"2200-01-01"
2210;2192;"4008";"";1;1;"1900-01-01";"2200-01-01"
2211;2193;"4118";"";1;1;"1900-01-01";"2200-01-01"
2212;2194;"4096";"";1;1;"1900-01-01";"2200-01-01"
2213;2195;"4106";"";1;1;"1900-01-01";"2200-01-01"
2214;2196;"4056";"";1;1;"1900-01-01";"2200-01-01"
2215;2197;"4107";"";1;1;"1900-01-01";"2200-01-01"
2216;2198;"4063";"";1;1;"1900-01-01";"2200-01-01"
2217;2199;"4129";"";1;1;"1900-01-01";"2200-01-01"
2218;2200;"4147";"";1;1;"1900-01-01";"2200-01-01"
2219;2201;"4126";"";1;1;"1900-01-01";"2200-01-01"
2220;2202;"4149";"";1;1;"1900-01-01";"2200-01-01"
2221;2203;"4145";"";1;1;"1900-01-01";"2200-01-01"
2222;2204;"4005";"";1;1;"1900-01-01";"2200-01-01"
2223;2205;"4023";"";1;1;"1900-01-01";"2200-01-01"
2224;2206;"4157";"";1;1;"1900-01-01";"2200-01-01"
2225;2207;"4004";"";1;1;"1900-01-01";"2200-01-01"
2226;2208;"4071";"";1;1;"1900-01-01";"2200-01-01"
2227;2209;"4036";"";1;1;"1900-01-01";"2200-01-01"
2228;2210;"4006";"";1;1;"1900-01-01";"2200-01-01"
2229;2211;"4047";"";1;1;"1900-01-01";"2200-01-01"
2230;2212;"4042";"";1;1;"1900-01-01";"2200-01-01"
2231;2213;"4031";"";1;1;"1900-01-01";"2200-01-01"
2232;2214;"4014";"";1;1;"1900-01-01";"2200-01-01"
2233;2215;"4132";"";1;1;"1900-01-01";"2200-01-01"
2234;2216;"4135";"";1;1;"1900-01-01";"2200-01-01"
2235;2217;"4020";"";1;1;"1900-01-01";"2200-01-01"
2236;2218;"4151";"";1;1;"1900-01-01";"2200-01-01"
2237;2219;"4142";"";1;1;"1900-01-01";"2200-01-01"
2238;2220;"4154";"";1;1;"1900-01-01";"2200-01-01"
2239;2221;"4128";"";1;1;"1900-01-01";"2200-01-01"
2240;2222;"4114";"";1;1;"1900-01-01";"2200-01-01"
2241;2223;"4038";"";1;1;"1900-01-01";"2200-01-01"
2242;2224;"4114";"";1;1;"1900-01-01";"2200-01-01"
2243;2225;"4040";"";1;1;"1900-01-01";"2200-01-01"
2244;2226;"4153";"";1;1;"1900-01-01";"2200-01-01"
2245;2227;"4140";"";1;1;"1900-01-01";"2200-01-01"
2246;2228;"4136";"";1;1;"1900-01-01";"2200-01-01"
2247;2229;"4090";"";1;1;"1900-01-01";"2200-01-01"
2248;2230;"4016";"";1;1;"1900-01-01";"2200-01-01"
2249;2231;"4047";"";1;1;"1900-01-01";"2200-01-01"
2250;2232;"4008";"";1;1;"1900-01-01";"2200-01-01"
2251;2233;"4059";"";1;1;"1900-01-01";"2200-01-01"
2252;2234;"4058";"";1;1;"1900-01-01";"2200-01-01"
2253;2235;"4070";"";1;1;"1900-01-01";"2200-01-01"
2254;2236;"4107";"";1;1;"1900-01-01";"2200-01-01"
2255;2237;"4108";"";1;1;"1900-01-01";"2200-01-01"
2256;2238;"4082";"";1;1;"1900-01-01";"2200-01-01"
2257;2239;"4070";"";1;1;"1900-01-01";"2200-01-01"
2258;2240;"4036";"";1;1;"1900-01-01";"2200-01-01"
2259;2241;"4007";"";1;1;"1900-01-01";"2200-01-01"
2260;2242;"4149";"";1;1;"1900-01-01";"2200-01-01"
2261;2243;"4079";"";1;1;"1900-01-01";"2200-01-01"
2262;2244;"4093";"";1;1;"1900-01-01";"2200-01-01"
2263;2245;"4122";"";1;1;"1900-01-01";"2200-01-01"
2264;2246;"4129";"";1;1;"1900-01-01";"2200-01-01"
2265;2247;"4002";"";1;1;"1900-01-01";"2200-01-01"
2266;2248;"4065";"";1;1;"1900-01-01";"2200-01-01"
2267;2249;"4040";"";1;1;"1900-01-01";"2200-01-01"
2268;2250;"4037";"";1;1;"1900-01-01";"2200-01-01"
2269;2251;"4129";"";1;1;"1900-01-01";"2200-01-01"
2270;2252;"4032";"";1;1;"1900-01-01";"2200-01-01"
2271;2253;"4023";"";1;1;"1900-01-01";"2200-01-01"
2272;2254;"4061";"";1;1;"1900-01-01";"2200-01-01"
2273;2255;"4022";"";1;1;"1900-01-01";"2200-01-01"
2274;2256;"4133";"";1;1;"1900-01-01";"2200-01-01"
2275;2257;"4029";"";1;1;"1900-01-01";"2200-01-01"
2276;2258;"4141";"";1;1;"1900-01-01";"2200-01-01"
2277;2259;"4122";"";1;1;"1900-01-01";"2200-01-01"
2278;2260;"4135";"";1;1;"1900-01-01";"2200-01-01"
2279;2261;"4094";"";1;1;"1900-01-01";"2200-01-01"
2280;2262;"4131";"";1;1;"1900-01-01";"2200-01-01"
2281;2263;"4149";"";1;1;"1900-01-01";"2200-01-01"
2282;2264;"4015";"";1;1;"1900-01-01";"2200-01-01"
2283;2265;"4036";"";1;1;"1900-01-01";"2200-01-01"
2284;2266;"4089";"";1;1;"1900-01-01";"2200-01-01"
2285;2267;"4070";"";1;1;"1900-01-01";"2200-01-01"
2286;2268;"4037";"";1;1;"1900-01-01";"2200-01-01"
2287;2269;"4073";"";1;1;"1900-01-01";"2200-01-01"
2288;2270;"4005";"";1;1;"1900-01-01";"2200-01-01"
2289;2271;"4149";"";1;1;"1900-01-01";"2200-01-01"
2290;2272;"4118";"";1;1;"1900-01-01";"2200-01-01"
2291;2273;"4002";"";1;1;"1900-01-01";"2200-01-01"
2292;2274;"4108";"";1;1;"1900-01-01";"2200-01-01"
2293;2275;"4059";"";1;1;"1900-01-01";"2200-01-01"
2294;2276;"4143";"";1;1;"1900-01-01";"2200-01-01"
2295;2277;"4107";"";1;1;"1900-01-01";"2200-01-01"
2296;2278;"4150";"";1;1;"1900-01-01";"2200-01-01"
2297;2279;"4067";"";1;1;"1900-01-01";"2200-01-01"
2298;2280;"4129";"";1;1;"1900-01-01";"2200-01-01"
2299;2281;"4072";"";1;1;"1900-01-01";"2200-01-01"
2300;2282;"4025";"";1;1;"1900-01-01";"2200-01-01"
2301;2283;"4146";"";1;1;"1900-01-01";"2200-01-01"
2302;2284;"4038";"";1;1;"1900-01-01";"2200-01-01"
2303;2285;"4051";"";1;1;"1900-01-01";"2200-01-01"
2304;2286;"4139";"";1;1;"1900-01-01";"2200-01-01"
2305;2287;"4104";"";1;1;"1900-01-01";"2200-01-01"
2306;2288;"4050";"";1;1;"1900-01-01";"2200-01-01"
2307;2289;"4026";"";1;1;"1900-01-01";"2200-01-01"
2308;2290;"4047";"";1;1;"1900-01-01";"2200-01-01"
2309;2291;"4008";"";1;1;"1900-01-01";"2200-01-01"
2310;2292;"4143";"";1;1;"1900-01-01";"2200-01-01"
2311;2293;"4113";"";1;1;"1900-01-01";"2200-01-01"
2312;2294;"4102";"";1;1;"1900-01-01";"2200-01-01"
2313;2295;"4019";"";1;1;"1900-01-01";"2200-01-01"
2314;2296;"4036";"";1;1;"1900-01-01";"2200-01-01"
2315;2297;"4008";"";1;1;"1900-01-01";"2200-01-01"
2316;2298;"4024";"";1;1;"1900-01-01";"2200-01-01"
2317;2299;"4124";"";1;1;"1900-01-01";"2200-01-01"
2318;2300;"4097";"";1;1;"1900-01-01";"2200-01-01"
2319;2301;"4000";"";1;1;"1900-01-01";"2200-01-01"
2320;2302;"4062";"";1;1;"1900-01-01";"2200-01-01"
2321;2303;"4090";"";1;1;"1900-01-01";"2200-01-01"
2322;2304;"4147";"";1;1;"1900-01-01";"2200-01-01"
2323;2305;"4049";"";1;1;"1900-01-01";"2200-01-01"
2324;2306;"4010";"";1;1;"1900-01-01";"2200-01-01"
2325;2307;"4045";"";1;1;"1900-01-01";"2200-01-01"
2326;2308;"4019";"";1;1;"1900-01-01";"2200-01-01"
2327;2309;"4036";"";1;1;"1900-01-01";"2200-01-01"
2328;2310;"4058";"";1;1;"1900-01-01";"2200-01-01"
2329;2311;"4123";"";1;1;"1900-01-01";"2200-01-01"
2330;2312;"4122";"";1;1;"1900-01-01";"2200-01-01"
2331;2313;"4103";"";1;1;"1900-01-01";"2200-01-01"
2332;2314;"4156";"";1;1;"1900-01-01";"2200-01-01"
2333;2315;"4089";"";1;1;"1900-01-01";"2200-01-01"
2334;2316;"4047";"";1;1;"1900-01-01";"2200-01-01"
2335;2317;"4053";"";1;1;"1900-01-01";"2200-01-01"
2336;2318;"4108";"";1;1;"1900-01-01";"2200-01-01"
2337;2319;"4036";"";1;1;"1900-01-01";"2200-01-01"
2338;2320;"4086";"";1;1;"1900-01-01";"2200-01-01"
2339;2321;"4144";"";1;1;"1900-01-01";"2200-01-01"
2340;2322;"4073";"";1;1;"1900-01-01";"2200-01-01"
2341;2323;"4065";"";1;1;"1900-01-01";"2200-01-01"
2342;2324;"4061";"";1;1;"1900-01-01";"2200-01-01"
2343;2325;"4040";"";1;1;"1900-01-01";"2200-01-01"
2344;2326;"4144";"";1;1;"1900-01-01";"2200-01-01"
2345;2327;"4077";"";1;1;"1900-01-01";"2200-01-01"
2346;2328;"4108";"";1;1;"1900-01-01";"2200-01-01"
2347;2329;"4116";"";1;1;"1900-01-01";"2200-01-01"
2348;2330;"4134";"";1;1;"1900-01-01";"2200-01-01"
2349;2331;"4049";"";1;1;"1900-01-01";"2200-01-01"
2350;2332;"4034";"";1;1;"1900-01-01";"2200-01-01"
2351;2333;"4156";"";1;1;"1900-01-01";"2200-01-01"
2352;2334;"4133";"";1;1;"1900-01-01";"2200-01-01"
2353;2335;"4098";"";1;1;"1900-01-01";"2200-01-01"
2354;2336;"4069";"";1;1;"1900-01-01";"2200-01-01"
2355;2337;"4062";"";1;1;"1900-01-01";"2200-01-01"
2356;2338;"4074";"";1;1;"1900-01-01";"2200-01-01"
2357;2339;"4025";"";1;1;"1900-01-01";"2200-01-01"
2358;2340;"4128";"";1;1;"1900-01-01";"2200-01-01"
2359;2341;"4035";"";1;1;"1900-01-01";"2200-01-01"
2360;2342;"4156";"";1;1;"1900-01-01";"2200-01-01"
2361;2343;"4155";"";1;1;"1900-01-01";"2200-01-01"
2362;2344;"4153";"";1;1;"1900-01-01";"2200-01-01"
2363;2345;"4043";"";1;1;"1900-01-01";"2200-01-01"
2364;2346;"4070";"";1;1;"1900-01-01";"2200-01-01"
2365;2347;"4049";"";1;1;"1900-01-01";"2200-01-01"
2366;2348;"4041";"";1;1;"1900-01-01";"2200-01-01"
2367;2349;"4142";"";1;1;"1900-01-01";"2200-01-01"
2368;2350;"4020";"";1;1;"1900-01-01";"2200-01-01"
2369;2351;"4129";"";1;1;"1900-01-01";"2200-01-01"
2370;2352;"4152";"";1;1;"1900-01-01";"2200-01-01"
2371;2353;"4069";"";1;1;"1900-01-01";"2200-01-01"
2372;2354;"4037";"";1;1;"1900-01-01";"2200-01-01"
2373;2355;"4046";"";1;1;"1900-01-01";"2200-01-01"
2374;2356;"4026";"";1;1;"1900-01-01";"2200-01-01"
2375;2357;"4103";"";1;1;"1900-01-01";"2200-01-01"
2376;2358;"4059";"";1;1;"1900-01-01";"2200-01-01"
2377;2359;"4148";"";1;1;"1900-01-01";"2200-01-01"
2378;2360;"4029";"";1;1;"1900-01-01";"2200-01-01"
2379;2361;"4012";"";1;1;"1900-01-01";"2200-01-01"
2380;2362;"4026";"";1;1;"1900-01-01";"2200-01-01"
2381;2363;"4129";"";1;1;"1900-01-01";"2200-01-01"
2382;2364;"4100";"";1;1;"1900-01-01";"2200-01-01"
2383;2365;"4010";"";1;1;"1900-01-01";"2200-01-01"
2384;2366;"4083";"";1;1;"1900-01-01";"2200-01-01"
2385;2367;"4095";"";1;1;"1900-01-01";"2200-01-01"
2386;2368;"4044";"";1;1;"1900-01-01";"2200-01-01"
2387;2369;"4087";"";1;1;"1900-01-01";"2200-01-01"
2388;2370;"4115";"";1;1;"1900-01-01";"2200-01-01"
2389;2371;"4120";"";1;1;"1900-01-01";"2200-01-01"
2390;2372;"4078";"";1;1;"1900-01-01";"2200-01-01"
2391;2373;"4006";"";1;1;"1900-01-01";"2200-01-01"
2392;2374;"4091";"";1;1;"1900-01-01";"2200-01-01"
2393;2375;"4117";"";1;1;"1900-01-01";"2200-01-01"
2394;2376;"4153";"";1;1;"1900-01-01";"2200-01-01"
2395;2377;"4144";"";1;1;"1900-01-01";"2200-01-01"
2396;2378;"4115";"";1;1;"1900-01-01";"2200-01-01"
2397;2379;"4000";"";1;1;"1900-01-01";"2200-01-01"
2398;2380;"4102";"";1;1;"1900-01-01";"2200-01-01"
2399;2381;"4012";"";1;1;"1900-01-01";"2200-01-01"
2400;2382;"4057";"";1;1;"1900-01-01";"2200-01-01"
2401;2383;"4135";"";1;1;"1900-01-01";"2200-01-01"
2402;2384;"4068";"";1;1;"1900-01-01";"2200-01-01"
2403;2385;"4093";"";1;1;"1900-01-01";"2200-01-01"
2404;2386;"4003";"";1;1;"1900-01-01";"2200-01-01"
2405;2387;"4050";"";1;1;"1900-01-01";"2200-01-01"
2406;2388;"4019";"";1;1;"1900-01-01";"2200-01-01"
2407;2389;"4075";"";1;1;"1900-01-01";"2200-01-01"
2408;2390;"4136";"";1;1;"1900-01-01";"2200-01-01"
2409;2391;"4040";"";1;1;"1900-01-01";"2200-01-01"
2410;2392;"4147";"";1;1;"1900-01-01";"2200-01-01"
2411;2393;"4158";"";1;1;"1900-01-01";"2200-01-01"
2412;2394;"4030";"";1;1;"1900-01-01";"2200-01-01"
2413;2395;"4120";"";1;1;"1900-01-01";"2200-01-01"
2414;2396;"4016";"";1;1;"1900-01-01";"2200-01-01"
2415;2397;"4136";"";1;1;"1900-01-01";"2200-01-01"
2416;2398;"4129";"";1;1;"1900-01-01";"2200-01-01"
2417;2399;"4114";"";1;1;"1900-01-01";"2200-01-01"
2418;2400;"4133";"";1;1;"1900-01-01";"2200-01-01"
2419;2401;"4055";"";1;1;"1900-01-01";"2200-01-01"
2420;2402;"4068";"";1;1;"1900-01-01";"2200-01-01"
2421;2403;"4044";"";1;1;"1900-01-01";"2200-01-01"
2422;2404;"4016";"";1;1;"1900-01-01";"2200-01-01"
2423;2405;"4095";"";1;1;"1900-01-01";"2200-01-01"
2424;2406;"4080";"";1;1;"1900-01-01";"2200-01-01"
2425;2407;"4148";"";1;1;"1900-01-01";"2200-01-01"
2426;2408;"4107";"";1;1;"1900-01-01";"2200-01-01"
2427;2409;"4100";"";1;1;"1900-01-01";"2200-01-01"
2428;2410;"4088";"";1;1;"1900-01-01";"2200-01-01"
2429;2411;"4118";"";1;1;"1900-01-01";"2200-01-01"
